% randomly generated dataset
@relation soybean
@attribute date {april,may,june,july,august,september,october}
@attribute plant-stand {normal,lt-normal}
@attribute precip {lt-norm,norm,gt-norm}
@attribute temp {lt-norm,norm,gt-norm}
@attribute hail {yes,no}
@attribute crop-hist {diff-lst-year,same-lst-yr,same-lst-two-yrs,same-lst-sev-yrs}
@attribute area-damaged {scattered,low-areas,upper-areas,whole-field}
@attribute severity {minor,pot-severe,severe}
@attribute seed-tmt {none,fungicide,other}
@attribute germination {90-100,80-89,lt-80}
@attribute plant-growth {norm,abnorm}
@attribute leaves {norm,abnorm}
@attribute leafspots-halo {absent,yellow-halos,no-yellow-halos}
@attribute leafspots-marg {w-s-marg,no-w-s-marg,dna}
@attribute leafspot-size {lt-1/8,gt-1/8,dna}
@attribute leaf-shread {absent,present}
@attribute leaf-malf {absent,present}
@attribute leaf-mild {absent,upper-surf,lower-surf}
@attribute stem {norm,abnorm}
@attribute lodging {yes,no}
@attribute stem-cankers {absent,below-soil,above-soil,above-sec-nde}
@attribute canker-lesion {dna,brown,dk-brown-blk,tan}
@attribute fruiting-bodies {absent,present}
@attribute external-decay {absent,firm-and-dry,watery}
@attribute mycelium {absent,present}
@attribute int-discolor {none,brown,black}
@attribute sclerotia {absent,present}
@attribute fruit-pods {norm,diseased,few-present,dna}
@attribute fruit-spots {absent,colored,brown-w/blk-specks,distort,dna}
@attribute seed {norm,abnorm}
@attribute mold-growth {absent,present}
@attribute seed-discolor {absent,present}
@attribute seed-size {norm,lt-norm}
@attribute shriveling {absent,present}
@attribute roots {norm,rotted,galls-cysts}
@attribute class {diaporthe-stem-canker,charcoal-rot,rhizoctonia-root-rot,phytophthora-rot,brown-stem-rot,powdery-mildew,downy-mildew,brown-spot,bacterial-blight,bacterial-pustule,purple-seed-stain,anthracnose,phyllosticta-leaf-spot,alternarialeaf-spot,frog-eye-leaf-spot,diaporthe-pod-&-stem-blight,cyst-nematode,2-4-d-injury,herbicide-injury}
@data
september,normal,norm,gt-norm,yes,same-lst-two-yrs,scattered,minor,none,90-100,norm,abnorm,?,w-s-marg,dna,?,absent,absent,norm,yes,absent,dna,absent,firm-and-dry,absent,none,absent,norm,?,norm,?,?,norm,absent,norm,alternarialeaf-spot
august,normal,gt-norm,norm,yes,same-lst-sev-yrs,scattered,minor,none,80-89,norm,abnorm,no-yellow-halos,w-s-marg,gt-1/8,?,absent,absent,abnorm,?,absent,dna,absent,absent,absent,none,absent,norm,absent,?,absent,absent,lt-norm,absent,norm,diaporthe-pod-&-stem-blight
july,lt-normal,gt-norm,gt-norm,yes,same-lst-sev-yrs,scattered,minor,fungicide,90-100,abnorm,abnorm,no-yellow-halos,w-s-marg,gt-1/8,present,absent,?,abnorm,no,absent,dk-brown-blk,absent,absent,absent,none,absent,dna,absent,?,absent,absent,norm,?,norm,frog-eye-leaf-spot
june,normal,lt-norm,norm,no,diff-lst-year,whole-field,minor,?,?,norm,abnorm,no-yellow-halos,dna,gt-1/8,absent,absent,absent,?,yes,below-soil,dna,present,?,absent,none,absent,norm,colored,norm,absent,?,norm,absent,norm,phyllosticta-leaf-spot
september,lt-normal,gt-norm,norm,yes,same-lst-yr,whole-field,severe,fungicide,80-89,?,abnorm,no-yellow-halos,w-s-marg,gt-1/8,absent,absent,absent,norm,yes,above-soil,dk-brown-blk,absent,firm-and-dry,absent,none,absent,norm,?,?,?,absent,norm,absent,norm,phytophthora-rot
september,normal,gt-norm,gt-norm,yes,same-lst-sev-yrs,low-areas,minor,fungicide,90-100,abnorm,abnorm,no-yellow-halos,dna,gt-1/8,present,absent,absent,abnorm,yes,above-sec-nde,dna,present,absent,absent,none,absent,norm,absent,norm,absent,absent,norm,absent,norm,alternarialeaf-spot
august,?,gt-norm,lt-norm,?,same-lst-two-yrs,whole-field,?,fungicide,90-100,abnorm,abnorm,no-yellow-halos,w-s-marg,dna,absent,absent,lower-surf,abnorm,yes,absent,dna,absent,absent,absent,brown,absent,?,brown-w/blk-specks,norm,absent,absent,norm,absent,norm,2-4-d-injury
may,normal,gt-norm,norm,no,same-lst-yr,scattered,minor,fungicide,?,abnorm,abnorm,yellow-halos,w-s-marg,gt-1/8,absent,absent,absent,norm,yes,absent,dna,present,firm-and-dry,absent,brown,absent,norm,absent,norm,absent,absent,?,absent,?,2-4-d-injury
october,normal,norm,gt-norm,no,same-lst-two-yrs,low-areas,minor,none,lt-80,norm,abnorm,absent,w-s-marg,dna,absent,absent,absent,abnorm,?,absent,brown,?,absent,absent,none,absent,dna,colored,norm,present,absent,norm,absent,norm,brown-spot
august,normal,gt-norm,gt-norm,yes,same-lst-two-yrs,whole-field,pot-severe,none,lt-80,abnorm,abnorm,no-yellow-halos,dna,gt-1/8,absent,absent,lower-surf,norm,yes,absent,tan,absent,absent,absent,?,absent,dna,?,norm,absent,absent,?,absent,norm,brown-spot
september,lt-normal,gt-norm,norm,yes,same-lst-sev-yrs,whole-field,pot-severe,fungicide,lt-80,norm,abnorm,no-yellow-halos,w-s-marg,lt-1/8,absent,absent,?,?,yes,absent,dna,absent,absent,absent,none,absent,norm,absent,abnorm,absent,present,norm,absent,norm,frog-eye-leaf-spot
april,lt-normal,norm,norm,yes,same-lst-sev-yrs,whole-field,pot-severe,none,80-89,abnorm,abnorm,absent,w-s-marg,gt-1/8,absent,absent,absent,norm,yes,above-sec-nde,dna,absent,absent,absent,none,absent,norm,dna,norm,present,absent,norm,absent,norm,brown-spot
july,normal,?,norm,yes,same-lst-two-yrs,whole-field,pot-severe,?,90-100,norm,abnorm,no-yellow-halos,w-s-marg,dna,absent,?,absent,abnorm,yes,absent,dna,absent,absent,absent,none,absent,norm,absent,abnorm,present,absent,norm,absent,norm,frog-eye-leaf-spot
august,normal,gt-norm,norm,yes,same-lst-two-yrs,upper-areas,pot-severe,none,80-89,abnorm,abnorm,yellow-halos,w-s-marg,gt-1/8,absent,present,absent,abnorm,yes,above-sec-nde,brown,absent,absent,?,none,absent,?,brown-w/blk-specks,norm,absent,absent,norm,absent,norm,diaporthe-stem-canker
september,lt-normal,gt-norm,norm,yes,same-lst-yr,low-areas,?,none,lt-80,norm,abnorm,absent,?,gt-1/8,?,absent,?,norm,?,absent,tan,?,absent,absent,none,absent,norm,absent,norm,present,absent,norm,absent,norm,alternarialeaf-spot
may,normal,gt-norm,norm,yes,same-lst-two-yrs,upper-areas,pot-severe,other,lt-80,norm,abnorm,absent,w-s-marg,gt-1/8,absent,absent,absent,abnorm,yes,absent,dna,absent,absent,absent,none,absent,norm,absent,?,?,absent,norm,absent,norm,diaporthe-stem-canker
august,lt-normal,norm,?,yes,same-lst-sev-yrs,low-areas,?,none,?,norm,abnorm,no-yellow-halos,dna,dna,present,absent,?,norm,yes,absent,dk-brown-blk,?,absent,absent,none,absent,?,absent,norm,absent,absent,?,absent,norm,alternarialeaf-spot
september,lt-normal,lt-norm,gt-norm,yes,same-lst-sev-yrs,whole-field,pot-severe,fungicide,80-89,abnorm,abnorm,absent,w-s-marg,gt-1/8,absent,?,absent,norm,yes,above-soil,tan,absent,absent,absent,none,?,norm,absent,norm,?,?,norm,present,norm,brown-stem-rot
september,lt-normal,gt-norm,lt-norm,no,same-lst-yr,whole-field,severe,?,80-89,norm,abnorm,no-yellow-halos,dna,lt-1/8,present,absent,absent,abnorm,yes,above-soil,tan,?,firm-and-dry,absent,none,absent,norm,absent,norm,absent,present,norm,absent,norm,frog-eye-leaf-spot
june,lt-normal,lt-norm,gt-norm,no,same-lst-sev-yrs,whole-field,?,?,lt-80,norm,abnorm,no-yellow-halos,w-s-marg,dna,absent,absent,absent,norm,?,absent,dk-brown-blk,?,absent,absent,black,absent,norm,absent,norm,absent,absent,norm,absent,norm,phyllosticta-leaf-spot
september,lt-normal,norm,norm,yes,same-lst-sev-yrs,low-areas,?,none,90-100,norm,abnorm,no-yellow-halos,?,?,absent,absent,absent,norm,?,above-sec-nde,dna,absent,absent,absent,brown,absent,norm,absent,norm,absent,absent,norm,absent,norm,alternarialeaf-spot
september,lt-normal,gt-norm,norm,?,same-lst-yr,scattered,?,none,80-89,abnorm,abnorm,?,w-s-marg,dna,absent,absent,absent,abnorm,yes,above-sec-nde,brown,absent,firm-and-dry,absent,none,absent,norm,?,norm,present,absent,norm,absent,norm,alternarialeaf-spot
october,lt-normal,gt-norm,lt-norm,yes,same-lst-sev-yrs,upper-areas,pot-severe,fungicide,80-89,norm,norm,absent,dna,gt-1/8,absent,absent,absent,norm,yes,absent,?,absent,absent,absent,none,present,norm,colored,norm,absent,absent,norm,absent,norm,brown-stem-rot
may,normal,gt-norm,norm,yes,same-lst-sev-yrs,whole-field,severe,fungicide,90-100,norm,abnorm,no-yellow-halos,dna,gt-1/8,absent,present,absent,norm,yes,above-sec-nde,dna,absent,absent,absent,none,absent,?,brown-w/blk-specks,norm,?,?,norm,absent,?,diaporthe-pod-&-stem-blight
october,normal,gt-norm,norm,yes,same-lst-two-yrs,low-areas,minor,other,90-100,norm,abnorm,absent,w-s-marg,gt-1/8,absent,absent,absent,abnorm,yes,absent,dna,absent,?,absent,none,absent,?,absent,norm,present,absent,norm,absent,norm,frog-eye-leaf-spot
june,lt-normal,gt-norm,?,yes,same-lst-two-yrs,whole-field,minor,none,90-100,abnorm,abnorm,no-yellow-halos,dna,gt-1/8,absent,absent,absent,abnorm,yes,below-soil,dk-brown-blk,absent,?,absent,none,absent,diseased,colored,norm,absent,absent,norm,absent,norm,phytophthora-rot
october,lt-normal,gt-norm,norm,?,diff-lst-year,low-areas,pot-severe,none,90-100,norm,abnorm,absent,dna,?,absent,absent,absent,norm,yes,absent,dna,?,firm-and-dry,absent,none,absent,diseased,dna,norm,absent,absent,norm,absent,norm,cyst-nematode
july,normal,?,gt-norm,no,same-lst-yr,whole-field,pot-severe,none,?,norm,abnorm,?,dna,gt-1/8,?,absent,?,abnorm,yes,absent,dna,absent,absent,absent,none,absent,norm,brown-w/blk-specks,norm,absent,absent,norm,absent,rotted,alternarialeaf-spot
may,normal,gt-norm,norm,?,same-lst-two-yrs,scattered,pot-severe,?,80-89,norm,abnorm,absent,dna,?,absent,absent,absent,abnorm,yes,absent,dna,absent,absent,absent,black,absent,norm,absent,norm,absent,absent,norm,absent,norm,brown-spot
june,normal,gt-norm,norm,yes,same-lst-yr,low-areas,pot-severe,fungicide,lt-80,norm,abnorm,absent,w-s-marg,gt-1/8,present,absent,absent,norm,yes,absent,dna,present,?,absent,none,absent,?,absent,abnorm,absent,absent,norm,absent,norm,brown-stem-rot
august,normal,norm,norm,yes,same-lst-yr,low-areas,severe,fungicide,90-100,abnorm,abnorm,absent,?,gt-1/8,absent,absent,absent,abnorm,yes,above-sec-nde,dna,absent,absent,absent,none,absent,norm,?,norm,absent,absent,norm,absent,norm,rhizoctonia-root-rot
september,lt-normal,gt-norm,lt-norm,yes,same-lst-yr,low-areas,minor,?,90-100,norm,abnorm,yellow-halos,w-s-marg,dna,absent,absent,absent,abnorm,no,absent,dna,absent,firm-and-dry,absent,none,absent,diseased,absent,norm,absent,absent,norm,absent,norm,brown-spot
september,normal,gt-norm,gt-norm,yes,same-lst-sev-yrs,upper-areas,pot-severe,fungicide,90-100,norm,abnorm,absent,dna,gt-1/8,absent,absent,?,abnorm,no,above-sec-nde,dna,absent,absent,absent,none,absent,diseased,absent,norm,absent,absent,norm,absent,norm,anthracnose
april,normal,?,gt-norm,yes,same-lst-two-yrs,scattered,pot-severe,fungicide,80-89,norm,abnorm,absent,dna,?,absent,absent,?,norm,no,absent,dna,absent,absent,absent,none,absent,norm,colored,?,absent,absent,norm,absent,norm,brown-spot
may,lt-normal,norm,lt-norm,yes,diff-lst-year,low-areas,pot-severe,?,80-89,?,abnorm,absent,w-s-marg,gt-1/8,absent,absent,absent,norm,yes,absent,dna,absent,firm-and-dry,absent,none,absent,few-present,dna,norm,?,absent,norm,absent,norm,charcoal-rot
october,lt-normal,gt-norm,gt-norm,yes,same-lst-sev-yrs,low-areas,minor,none,lt-80,norm,abnorm,no-yellow-halos,w-s-marg,gt-1/8,absent,?,?,abnorm,yes,above-sec-nde,dna,?,?,absent,none,absent,norm,dna,norm,absent,absent,norm,absent,rotted,charcoal-rot
october,normal,norm,norm,no,same-lst-two-yrs,scattered,minor,fungicide,80-89,norm,abnorm,no-yellow-halos,w-s-marg,lt-1/8,present,absent,absent,abnorm,yes,above-sec-nde,dna,absent,absent,absent,none,absent,norm,absent,norm,absent,absent,norm,absent,?,bacterial-blight
july,normal,gt-norm,gt-norm,?,same-lst-two-yrs,whole-field,?,none,80-89,norm,abnorm,absent,?,dna,?,absent,absent,abnorm,yes,above-sec-nde,dna,?,firm-and-dry,absent,none,absent,?,absent,norm,absent,absent,norm,absent,norm,phytophthora-rot
may,?,gt-norm,gt-norm,yes,same-lst-yr,whole-field,severe,none,80-89,norm,norm,absent,w-s-marg,dna,absent,absent,absent,norm,yes,above-soil,tan,absent,absent,absent,none,absent,norm,absent,norm,present,present,norm,absent,rotted,2-4-d-injury
september,lt-normal,gt-norm,norm,?,diff-lst-year,upper-areas,pot-severe,none,80-89,norm,norm,no-yellow-halos,dna,gt-1/8,present,absent,upper-surf,norm,yes,above-sec-nde,dk-brown-blk,absent,firm-and-dry,absent,none,absent,norm,dna,norm,absent,absent,?,absent,norm,anthracnose
july,normal,gt-norm,gt-norm,yes,same-lst-sev-yrs,upper-areas,minor,fungicide,80-89,norm,abnorm,absent,?,?,absent,absent,?,abnorm,no,above-soil,dk-brown-blk,absent,absent,absent,none,absent,diseased,?,norm,?,absent,norm,absent,norm,phytophthora-rot
july,normal,gt-norm,norm,?,same-lst-two-yrs,whole-field,minor,fungicide,90-100,norm,abnorm,absent,w-s-marg,?,absent,absent,absent,norm,yes,above-sec-nde,dk-brown-blk,absent,absent,absent,brown,absent,norm,absent,norm,absent,absent,lt-norm,absent,norm,purple-seed-stain
august,normal,norm,norm,yes,same-lst-two-yrs,scattered,severe,?,80-89,norm,abnorm,no-yellow-halos,w-s-marg,gt-1/8,absent,absent,absent,abnorm,yes,absent,dna,absent,absent,absent,black,absent,norm,colored,abnorm,absent,?,lt-norm,absent,norm,frog-eye-leaf-spot
september,lt-normal,gt-norm,lt-norm,?,same-lst-sev-yrs,whole-field,minor,fungicide,90-100,abnorm,abnorm,no-yellow-halos,dna,lt-1/8,absent,absent,absent,norm,yes,above-sec-nde,dna,absent,absent,?,none,absent,norm,dna,norm,absent,absent,norm,?,norm,cyst-nematode
august,lt-normal,gt-norm,gt-norm,yes,same-lst-sev-yrs,whole-field,minor,fungicide,lt-80,norm,abnorm,absent,w-s-marg,gt-1/8,absent,absent,?,norm,yes,absent,brown,?,absent,absent,none,absent,diseased,absent,norm,absent,absent,norm,absent,norm,frog-eye-leaf-spot
june,?,gt-norm,norm,yes,same-lst-sev-yrs,low-areas,severe,fungicide,90-100,norm,abnorm,absent,w-s-marg,gt-1/8,?,absent,?,norm,yes,above-sec-nde,dna,absent,absent,absent,none,absent,norm,dna,?,absent,absent,lt-norm,present,norm,phytophthora-rot
june,normal,gt-norm,norm,no,same-lst-yr,low-areas,pot-severe,none,80-89,norm,abnorm,absent,w-s-marg,gt-1/8,?,absent,?,norm,yes,absent,dna,?,absent,absent,none,absent,norm,?,norm,?,absent,norm,absent,?,cyst-nematode
august,lt-normal,norm,norm,yes,same-lst-sev-yrs,scattered,?,?,lt-80,abnorm,norm,?,no-w-s-marg,dna,absent,absent,absent,norm,yes,above-sec-nde,dna,absent,firm-and-dry,absent,none,absent,dna,absent,abnorm,absent,absent,lt-norm,absent,norm,anthracnose
may,lt-normal,norm,norm,no,diff-lst-year,whole-field,pot-severe,none,90-100,norm,abnorm,absent,?,gt-1/8,present,absent,absent,abnorm,yes,above-sec-nde,dk-brown-blk,absent,absent,present,brown,absent,norm,absent,norm,absent,absent,?,?,norm,brown-stem-rot
august,normal,norm,lt-norm,yes,same-lst-yr,whole-field,?,none,lt-80,norm,abnorm,no-yellow-halos,w-s-marg,dna,absent,absent,absent,abnorm,yes,absent,dk-brown-blk,absent,absent,absent,none,absent,norm,absent,norm,present,absent,norm,?,galls-cysts,purple-seed-stain
october,normal,gt-norm,norm,yes,diff-lst-year,low-areas,?,fungicide,?,abnorm,norm,absent,w-s-marg,gt-1/8,absent,absent,?,abnorm,yes,above-sec-nde,tan,?,absent,absent,none,absent,norm,absent,norm,absent,?,norm,present,norm,anthracnose
april,lt-normal,gt-norm,norm,no,same-lst-two-yrs,low-areas,pot-severe,none,90-100,abnorm,abnorm,no-yellow-halos,w-s-marg,dna,absent,absent,absent,norm,yes,above-soil,dna,present,absent,present,none,absent,norm,absent,norm,absent,absent,norm,?,rotted,alternarialeaf-spot
july,normal,gt-norm,norm,yes,diff-lst-year,low-areas,?,none,?,abnorm,abnorm,absent,w-s-marg,dna,absent,absent,absent,norm,yes,absent,dna,absent,absent,absent,brown,absent,few-present,brown-w/blk-specks,norm,absent,absent,norm,absent,norm,brown-spot
september,lt-normal,lt-norm,gt-norm,yes,diff-lst-year,whole-field,severe,none,80-89,abnorm,abnorm,no-yellow-halos,w-s-marg,gt-1/8,absent,absent,absent,norm,yes,above-sec-nde,brown,absent,absent,absent,none,absent,norm,?,abnorm,absent,absent,norm,?,norm,frog-eye-leaf-spot
october,lt-normal,?,gt-norm,yes,same-lst-two-yrs,upper-areas,minor,none,?,norm,abnorm,absent,w-s-marg,gt-1/8,?,absent,absent,abnorm,yes,absent,brown,absent,absent,absent,none,absent,diseased,?,norm,absent,absent,norm,?,norm,downy-mildew
september,normal,gt-norm,norm,no,same-lst-sev-yrs,scattered,minor,fungicide,90-100,norm,abnorm,no-yellow-halos,w-s-marg,dna,absent,absent,?,abnorm,yes,absent,brown,absent,absent,absent,none,absent,dna,absent,?,absent,absent,norm,present,norm,anthracnose
october,normal,gt-norm,norm,no,same-lst-sev-yrs,upper-areas,minor,fungicide,80-89,abnorm,abnorm,?,dna,gt-1/8,present,absent,absent,abnorm,yes,absent,dna,absent,absent,absent,none,absent,norm,brown-w/blk-specks,norm,absent,absent,norm,absent,norm,downy-mildew
august,lt-normal,gt-norm,norm,yes,same-lst-sev-yrs,low-areas,pot-severe,?,80-89,norm,abnorm,absent,?,dna,absent,absent,absent,abnorm,no,absent,dk-brown-blk,absent,absent,absent,none,absent,norm,dna,norm,?,absent,norm,absent,norm,phytophthora-rot
june,lt-normal,norm,?,yes,same-lst-two-yrs,low-areas,severe,none,90-100,norm,norm,absent,no-w-s-marg,lt-1/8,absent,absent,absent,abnorm,yes,absent,dk-brown-blk,present,absent,absent,none,absent,norm,colored,norm,absent,absent,norm,absent,rotted,frog-eye-leaf-spot
july,normal,gt-norm,gt-norm,?,same-lst-yr,scattered,pot-severe,?,90-100,abnorm,abnorm,?,w-s-marg,dna,absent,absent,absent,abnorm,?,absent,dk-brown-blk,?,absent,absent,none,absent,norm,absent,?,absent,absent,norm,absent,norm,brown-stem-rot
september,normal,norm,gt-norm,no,same-lst-two-yrs,whole-field,pot-severe,fungicide,80-89,abnorm,norm,absent,dna,gt-1/8,absent,absent,absent,norm,yes,absent,dna,absent,absent,absent,?,?,norm,dna,abnorm,absent,absent,norm,absent,norm,phytophthora-rot
august,normal,gt-norm,gt-norm,no,same-lst-yr,whole-field,minor,none,lt-80,norm,norm,no-yellow-halos,w-s-marg,dna,absent,present,?,abnorm,yes,above-soil,dk-brown-blk,absent,absent,absent,none,absent,norm,?,norm,absent,absent,norm,absent,norm,phytophthora-rot
june,normal,lt-norm,norm,yes,same-lst-sev-yrs,whole-field,pot-severe,fungicide,90-100,norm,abnorm,absent,w-s-marg,gt-1/8,?,absent,absent,abnorm,yes,?,dna,?,absent,absent,none,absent,norm,colored,norm,absent,absent,norm,present,norm,powdery-mildew
september,lt-normal,?,lt-norm,yes,same-lst-yr,low-areas,pot-severe,fungicide,lt-80,abnorm,abnorm,no-yellow-halos,dna,gt-1/8,absent,absent,?,abnorm,yes,above-sec-nde,dk-brown-blk,absent,?,absent,none,absent,diseased,?,abnorm,absent,absent,?,?,norm,2-4-d-injury
april,lt-normal,gt-norm,norm,no,?,upper-areas,pot-severe,fungicide,lt-80,norm,abnorm,absent,?,gt-1/8,absent,absent,absent,norm,yes,above-soil,dna,absent,absent,absent,none,absent,norm,absent,abnorm,absent,absent,norm,absent,norm,powdery-mildew
september,normal,gt-norm,norm,yes,same-lst-sev-yrs,whole-field,minor,none,80-89,norm,abnorm,no-yellow-halos,dna,gt-1/8,absent,absent,?,abnorm,yes,absent,brown,present,firm-and-dry,absent,none,absent,norm,absent,?,absent,absent,norm,absent,norm,alternarialeaf-spot
april,normal,?,gt-norm,yes,same-lst-two-yrs,low-areas,pot-severe,other,lt-80,norm,abnorm,no-yellow-halos,no-w-s-marg,dna,absent,absent,upper-surf,abnorm,yes,absent,dna,?,absent,absent,none,absent,norm,absent,norm,absent,absent,norm,absent,norm,frog-eye-leaf-spot
july,normal,gt-norm,gt-norm,no,same-lst-two-yrs,whole-field,pot-severe,none,80-89,norm,norm,absent,?,lt-1/8,absent,absent,?,norm,yes,absent,brown,absent,absent,absent,none,absent,norm,absent,norm,absent,absent,?,absent,norm,brown-spot
july,?,gt-norm,norm,no,same-lst-yr,scattered,pot-severe,none,80-89,norm,norm,no-yellow-halos,dna,dna,absent,present,absent,abnorm,?,absent,tan,present,firm-and-dry,absent,none,absent,norm,dna,norm,absent,absent,norm,present,norm,frog-eye-leaf-spot
october,lt-normal,lt-norm,norm,yes,same-lst-yr,whole-field,minor,?,?,norm,abnorm,absent,w-s-marg,gt-1/8,absent,absent,absent,abnorm,yes,absent,tan,absent,absent,absent,?,absent,norm,absent,norm,absent,absent,norm,?,norm,phyllosticta-leaf-spot
september,normal,norm,norm,yes,same-lst-two-yrs,low-areas,?,fungicide,lt-80,abnorm,abnorm,absent,dna,dna,?,absent,absent,abnorm,yes,absent,dna,absent,absent,absent,none,absent,norm,brown-w/blk-specks,norm,absent,present,norm,absent,norm,powdery-mildew
october,lt-normal,gt-norm,gt-norm,?,same-lst-two-yrs,low-areas,minor,?,90-100,abnorm,abnorm,no-yellow-halos,dna,dna,absent,absent,absent,abnorm,no,absent,tan,absent,absent,present,none,absent,norm,absent,norm,absent,absent,norm,absent,norm,cyst-nematode
may,?,?,lt-norm,yes,same-lst-two-yrs,whole-field,pot-severe,none,?,?,norm,?,dna,gt-1/8,absent,absent,absent,abnorm,yes,below-soil,dk-brown-blk,absent,absent,absent,none,present,diseased,absent,norm,absent,absent,lt-norm,absent,norm,charcoal-rot
august,normal,gt-norm,?,yes,same-lst-two-yrs,low-areas,?,none,80-89,norm,abnorm,absent,dna,dna,absent,absent,absent,abnorm,yes,absent,dna,absent,absent,absent,none,absent,diseased,colored,norm,absent,absent,norm,absent,norm,alternarialeaf-spot
june,lt-normal,gt-norm,norm,?,same-lst-yr,low-areas,pot-severe,none,80-89,norm,abnorm,?,?,dna,absent,absent,absent,norm,yes,absent,dna,absent,absent,absent,none,absent,norm,colored,norm,absent,absent,lt-norm,present,norm,bacterial-pustule
august,lt-normal,gt-norm,norm,no,diff-lst-year,scattered,pot-severe,?,?,abnorm,abnorm,absent,w-s-marg,gt-1/8,absent,absent,absent,abnorm,no,absent,dna,?,watery,absent,none,?,norm,absent,abnorm,absent,absent,norm,absent,norm,alternarialeaf-spot
july,lt-normal,?,norm,yes,same-lst-sev-yrs,whole-field,minor,fungicide,80-89,abnorm,abnorm,yellow-halos,dna,dna,absent,absent,absent,norm,yes,absent,dk-brown-blk,absent,absent,absent,none,absent,norm,?,norm,absent,absent,norm,absent,norm,powdery-mildew
october,lt-normal,gt-norm,gt-norm,?,same-lst-two-yrs,scattered,minor,none,80-89,abnorm,abnorm,absent,?,gt-1/8,absent,absent,absent,norm,yes,absent,dna,absent,absent,absent,none,absent,?,dna,?,absent,present,lt-norm,absent,rotted,downy-mildew
september,?,gt-norm,lt-norm,yes,diff-lst-year,scattered,pot-severe,?,80-89,abnorm,abnorm,absent,dna,dna,present,absent,absent,norm,yes,absent,dna,?,firm-and-dry,absent,brown,?,few-present,absent,?,absent,absent,norm,absent,norm,brown-stem-rot
june,normal,gt-norm,norm,yes,same-lst-sev-yrs,scattered,pot-severe,other,lt-80,norm,abnorm,?,w-s-marg,gt-1/8,absent,?,absent,norm,yes,absent,dk-brown-blk,present,absent,absent,none,absent,norm,absent,norm,present,absent,lt-norm,absent,norm,phyllosticta-leaf-spot
june,lt-normal,norm,gt-norm,yes,same-lst-sev-yrs,upper-areas,pot-severe,?,lt-80,abnorm,norm,no-yellow-halos,w-s-marg,gt-1/8,absent,absent,absent,abnorm,yes,above-sec-nde,dk-brown-blk,absent,absent,absent,none,absent,norm,colored,?,absent,absent,norm,absent,norm,brown-stem-rot
july,normal,gt-norm,norm,?,same-lst-two-yrs,whole-field,pot-severe,fungicide,lt-80,norm,abnorm,yellow-halos,w-s-marg,gt-1/8,absent,present,absent,abnorm,yes,absent,dna,absent,absent,absent,brown,absent,norm,dna,abnorm,?,absent,norm,absent,?,rhizoctonia-root-rot
september,lt-normal,gt-norm,norm,?,same-lst-yr,whole-field,pot-severe,none,90-100,norm,abnorm,no-yellow-halos,?,gt-1/8,absent,absent,absent,norm,yes,absent,dna,absent,absent,absent,none,?,norm,colored,norm,absent,absent,norm,absent,?,alternarialeaf-spot
july,normal,norm,norm,yes,same-lst-sev-yrs,low-areas,pot-severe,fungicide,80-89,norm,abnorm,no-yellow-halos,dna,gt-1/8,absent,absent,absent,?,no,?,dna,?,watery,absent,none,absent,norm,absent,norm,absent,absent,lt-norm,absent,norm,brown-stem-rot
september,normal,norm,gt-norm,no,diff-lst-year,scattered,severe,none,80-89,abnorm,abnorm,no-yellow-halos,?,dna,?,absent,absent,abnorm,yes,absent,dna,absent,firm-and-dry,absent,none,absent,dna,?,abnorm,absent,present,?,absent,norm,frog-eye-leaf-spot
july,normal,?,gt-norm,yes,same-lst-two-yrs,low-areas,pot-severe,fungicide,lt-80,abnorm,abnorm,absent,w-s-marg,dna,absent,absent,absent,abnorm,?,absent,dna,absent,firm-and-dry,absent,none,absent,norm,?,norm,absent,absent,?,absent,norm,charcoal-rot
august,lt-normal,norm,norm,yes,same-lst-two-yrs,scattered,severe,fungicide,?,norm,abnorm,absent,w-s-marg,dna,present,present,absent,abnorm,yes,absent,dna,present,absent,absent,none,absent,?,?,norm,absent,absent,norm,absent,norm,frog-eye-leaf-spot
