% randomly generated dataset
@relation cpu
@attribute MYCT REAL
@attribute MMIN REAL
@attribute MMAX REAL
@attribute CACH REAL
@attribute CHMIN REAL
@attribute CHMAX REAL
@attribute class REAL
@data
57,2000,16000,2,3,8,27
50,4000,8000,16,8,24,65
105,512,32000,8,1,4,41
900,1500,8000,65,1,3,749
72,768,8000,12,1,2,183
56,1000,8000,0,3,31,25
60,4000,5000,0,1,4,117
160,256,64000,160,1,12,74
110,512,8000,6,1,2,34
320,2000,16000,8,1,54,151
150,2000,32000,0,12,4,73
320,1000,16000,0,8,24,42
75,2000,2000,24,1,32,227
400,2000,4000,0,1,5,181
26,1000,2000,0,1,4,70
300,2000,8000,4,3,32,74
50,1000,8000,0,1,0,18
50,512,6000,8,1,28,56
38,5240,3000,0,12,8,26
23,8000,8000,8,6,24,35
25,8000,16000,32,5,5,29
125,768,4000,0,0,64,80
200,8000,16000,0,1,54,270
48,2000,4000,64,6,8,74
175,128,8000,0,6,176,24
23,1000,8000,8,4,24,46
50,1000,5000,32,1,4,41
175,16000,3000,64,?,24,113
75,2000,6000,0,3,8,120
56,1000,8000,16,1,6,15
180,2000,12000,64,1,20,80
320,2000,10480,32,1,5,70
48,1000,10480,64,1,20,81
48,1000,768,0,1,32,82
50,8000,3000,32,5,1,54
56,2000,4000,0,26,24,20
75,?,2000,0,3,3,28
56,2000,16000,0,0,5,360
105,262,32000,0,1,24,25
133,512,8000,4,1,8,157
92,?,8000,0,1,8,43
160,8000,8000,0,52,24,20
320,2000,32000,0,3,5,28
84,1000,4000,0,1,4,30
70,1000,2000,0,1,14,749
900,8000,32000,32,8,24,56
225,2000,8000,0,1,7,23
700,2000,8000,32,6,8,41
116,2000,32000,128,5,5,24
320,2000,5000,8,5,3,56
30,1000,4000,64,16,8,21
320,256,2000,8,8,128,119
140,2000,2000,16,1,48,27
84,1000,8000,4,1,2,42
38,2000,16000,16,1,16,27
50,8000,1000,0,3,32,151
124,2000,12000,0,1,24,26
26,1000,2000,64,6,6,40
140,?,8000,16,3,5,15
110,1310,768,0,1,32,74
140,4000,6000,96,12,16,34
300,3000,2000,128,3,128,54
810,1500,16000,32,6,24,270
180,2000,4000,160,1,176,25
400,2000,12000,8,1,10,28
480,5240,32000,32,12,16,113
116,4000,2000,0,2,12,56
60,16000,16000,1,1,64,18
40,2000,1000,0,1,6,80
140,8000,16000,64,3,0,183
56,524,?,0,6,0,151
50,1000,4000,8,1,4,28
143,1000,4000,24,3,176,34
105,16000,4000,0,24,3,52
167,512,32000,8,1,64,31
180,2000,16000,0,0,14,56
180,8000,8000,8,1,8,117
143,16000,8000,8,1,7,120
1100,8000,8000,32,8,8,46
143,1000,8000,24,1,2,19
900,8000,4000,0,1,8,82
56,1000,4000,32,3,5,41
29,768,8000,128,12,16,21
105,262,?,32,1,5,113
200,2000,4000,64,1,6,99
110,1000,4000,0,3,32,113
175,1310,2000,8,4,8,34
180,2000,?,160,1,7,81
320,256,32000,16,1,0,41
143,2000,32000,9,4,0,20
29,8000,8000,8,12,14,47
110,2000,16000,64,16,14,80
26,4000,2000,0,1,8,41
50,2000,16000,0,3,8,31
180,2000,5000,16,8,2,101
50,2000,4000,64,6,2,20
105,1000,1000,64,1,2,56
25,512,16000,8,1,112,28
50,2000,16000,32,1,4,23
115,2000,4000,24,1,6,75
180,1000,8000,0,1,8,290
90,2000,12000,12,1,1,28
300,4000,2000,0,3,3,138
320,512,8000,8,1,32,24
25,2000,4000,64,1,16,24
200,4000,16000,8,1,8,82
60,2000,16000,4,?,32,119
29,1000,512,0,1,8,50
700,384,1500,0,6,8,27
?,2000,32000,8,1,4,73
800,4000,16000,2,3,5,101
300,2620,4000,32,12,8,26
23,2000,6000,0,12,2,47
17,256,8000,0,12,24,22
50,8000,64000,64,8,5,24
116,1000,?,0,12,32,24
140,4000,8000,0,1,5,95
320,768,4000,32,1,32,270
75,2000,32000,0,3,6,253
57,8000,3000,0,2,6,21
50,768,4000,0,6,4,22
50,1000,4000,64,3,12,21
400,16000,16000,0,1,8,47
240,2000,32000,0,3,7,149
300,1500,32000,0,7,16,28
320,4000,3500,0,1,1,29
180,1000,8000,32,1,8,37
320,512,16000,30,16,6,82
400,512,3000,0,3,104,36
810,1000,4000,8,2,6,33
125,8000,32000,8,8,3,54
140,2620,32000,6,5,2,40
900,768,8000,0,1,6,149
50,768,8000,64,1,0,253
56,1000,8000,32,6,8,1238
29,2620,5000,0,16,6,50
200,1000,16000,16,1,6,171
200,3100,32000,128,?,19,15
50,2000,10480,0,1,15,40
140,768,16000,0,1,6,44
29,2000,64000,0,1,4,23
64,8000,2000,64,16,6,181
50,2000,16000,4,4,8,267
57,1000,16000,0,?,5,33
112,2000,2000,2,1,3,19
220,2000,4000,32,1,6,23
220,8000,2000,16,8,8,23
26,8000,4000,4,12,32,17
350,768,8000,32,1,6,19
105,4000,6000,0,1,20,73
35,2620,2000,2,3,5,29
105,512,4000,0,4,8,190
25,2000,3500,64,1,12,183
50,2000,64000,0,6,8,50
50,1000,8000,0,16,24,101
300,2000,4000,65,1,6,29
26,1000,8000,9,4,24,28
50,1000,4000,131,1,31,23
59,2000,16000,16,6,128,86
25,2000,4000,0,3,24,381
72,2000,512,32,16,2,22
480,3100,6000,0,1,32,119
98,1000,8000,128,1,12,24
105,1000,8000,16,8,?,74
133,1000,8000,0,3,1,23
167,2000,8000,?,12,54,381
75,?,24000,0,1,8,24
52,256,16000,64,12,32,21
1100,1000,32000,0,1,8,34
50,1000,16000,0,8,6,20
56,5000,8000,16,1,54,99
480,1000,16000,9,1,6,44
29,2000,16000,8,1,176,181
203,2620,20970,64,16,24,46
60,2000,2000,2,8,8,56
75,2000,2000,0,1,8,25
56,256,32000,0,3,24,42
75,500,3000,128,1,24,182
26,1000,4000,0,1,32,24
330,512,32000,0,2,10,102
50,1000,16000,0,1,6,81
25,5240,2000,16,16,32,128
900,4000,8000,16,1,64,38
56,16000,8000,0,1,6,28
60,16000,4000,0,6,104,48
25,1000,8000,0,3,10,142
50,16000,12000,0,3,24,35
240,2000,4000,8,4,64,28
50,256,512,8,8,3,74
25,384,8000,0,1,4,24
52,4000,1500,0,1,54,80
100,2300,8000,0,1,26,47
810,16000,8000,16,1,20,88
167,524,32000,0,1,4,75
140,2000,20970,0,1,1,978
25,768,32000,48,16,12,56
48,512,6000,0,1,4,19
26,8000,64000,64,1,8,171
160,2000,8000,128,52,24,183
400,1000,4000,8,6,24,74
50,2000,24000,64,8,6,21
60,256,12000,131,1,4,126
225,512,?,8,1,6,25
160,256,6200,0,8,6,181
50,512,32000,0,3,1,107
116,1000,64000,8,6,6,25
180,8000,4000,24,6,1,28
50,8000,2000,128,16,12,64
320,1000,4000,160,8,32,80
330,?,2000,4,8,4,175
56,500,8000,0,1,16,53
240,1000,1000,0,16,64,18
300,8000,16000,128,1,32,24
60,2000,4000,16,1,6,95
180,4000,768,0,52,8,15
29,4000,8000,64,3,24,74
800,4000,4000,0,1,5,28
400,3000,64000,0,3,2,28
105,1000,8000,0,1,6,74
23,768,2620,0,12,176,?
72,4000,6000,6,1,54,25
203,2000,4000,8,1,24,24
92,3100,8000,64,1,24,182
17,512,2000,8,1,5,41
300,4000,8000,32,1,5,151
50,2000,64000,6,52,6,749
180,2000,16000,0,16,48,76
200,1000,8000,6,3,8,45
160,5000,2000,1,1,?,267
300,5240,6000,0,2,6,381
100,768,4000,16,3,6,29
30,1000,6200,32,1,24,48
50,1000,768,8,1,28,102
125,4000,4000,16,5,38,24
57,2000,512,8,6,2,27
56,4000,4000,64,1,24,40
92,2000,4000,8,52,?,18
300,2000,8000,8,16,24,54
800,768,3000,64,6,8,113
160,2000,4000,32,1,32,183
23,2000,64000,0,8,6,28
320,4000,32000,0,1,10,23
700,16000,6300,16,8,8,34
110,3100,16000,0,3,2,25
400,2000,16000,0,1,32,45
50,2000,24000,0,3,128,190
23,1000,4000,?,6,6,281
320,4000,24000,0,1,1,78
56,1000,64000,32,3,2,40
50,1000,8000,0,12,6,227
105,2000,16000,0,6,128,82
40,2000,16000,8,1,6,120
320,8000,4000,8,4,24,25
56,512,4000,4,1,128,19
810,2000,8000,128,1,6,341
50,2000,16000,0,1,8,1238
1500,8000,12000,32,1,5,99
320,512,4000,?,7,3,28
115,4000,16000,0,8,3,41
140,1000,16000,112,1,104,45
29,4000,16000,0,3,10,26
300,128,64000,32,16,24,32
330,768,4000,0,3,6,19
810,32000,4000,16,16,20,227
50,512,32000,32,1,38,34
26,512,24000,0,1,112,25
26,16000,16000,0,8,6,41
124,256,32000,32,8,20,52
50,8000,8000,24,32,?,281
203,8000,10480,2,1,54,81
110,?,16000,32,6,4,47
50,1000,4000,32,16,19,44
480,512,16000,8,1,14,33
100,2000,8000,0,3,6,25
200,2000,12000,32,1,7,35
800,2000,4000,32,1,3,82
140,768,32000,64,1,5,80
50,2000,2000,0,1,10,32
59,1000,8000,142,1,10,253
200,4000,2000,0,6,12,41
?,2000,4000,0,1,6,28
50,512,24000,16,2,16,181
320,1000,4000,8,1,6,76
50,256,8000,64,1,32,27
320,512,12000,64,3,16,21
1100,16000,6200,8,1,20,350
56,2000,1000,0,4,3,48
105,768,12000,64,3,5,74
200,262,16000,0,8,3,341
35,1000,32000,8,3,4,82
105,2620,32000,64,3,2,117
56,8000,16000,0,3,24,1238
220,8000,16000,8,8,12,426
133,8000,16000,32,1,24,23
26,2000,32000,32,1,6,38
320,2000,4000,32,?,24,20
180,1000,4000,64,1,4,26
84,256,8000,65,3,28,117
50,1000,8000,4,1,24,18
50,4000,4000,65,1,8,30
300,1000,16000,9,1,2,73
180,4000,8000,0,1,24,18
250,2000,4500,112,1,8,117
64,4000,3000,32,1,6,62
60,256,8000,32,8,6,749
50,4000,1000,0,1,52,28
320,4000,4000,0,1,5,22
250,262,4000,32,0,16,44
810,256,24000,?,4,5,181
140,512,8000,16,1,104,38
25,768,2000,32,4,38,78
29,2000,8000,128,4,16,25
50,2000,12000,0,1,54,32
38,1000,10480,0,16,20,67
75,1000,8000,32,1,0,29
115,8000,8000,0,3,5,20
480,256,16000,32,1,64,181
50,2000,32000,0,1,4,25
140,768,16000,8,4,3,28
800,512,16000,64,1,?,28
320,2000,2000,16,1,1,113
320,4000,4000,112,6,1,18
140,2000,4000,4,1,24,1238
133,4000,8000,8,6,16,64
25,2000,8000,?,1,6,19
105,4000,2000,0,8,4,47
60,384,768,8,6,6,27
30,2000,3000,32,1,6,67
900,1000,4000,24,1,24,95
60,8000,32000,16,1,2,253
180,2000,8000,112,3,64,19
800,8000,8000,0,1,2,44
50,1000,8000,64,3,5,82
56,1000,4000,16,6,6,35
900,8000,8000,160,8,10,381
64,2000,64000,0,16,32,31
180,8000,16000,0,1,10,381
60,500,4000,8,3,12,43
320,?,2620,65,1,6,34
110,?,2000,8,1,64,44
300,4000,4000,0,3,6,20
17,2000,4000,2,1,6,117
25,5240,12000,8,3,8,23
143,2000,1000,32,3,2,102
23,1500,64,0,3,6,102
800,512,6200,4,8,6,28
72,2000,2000,32,6,2,1238
180,512,2000,16,1,19,27
125,1000,2000,16,?,12,47
30,512,64000,16,1,5,270
160,8000,16000,6,1,14,175
75,2000,8000,8,1,24,253
60,1000,8000,8,1,3,142
38,2000,32000,16,52,2,78
50,4000,4000,0,1,32,22
75,1310,12000,0,1,2,34
320,512,8000,24,12,48,34
150,16000,24000,0,4,8,101
50,2000,5000,32,12,8,20
75,2000,8000,32,4,1,227
50,768,16000,0,6,14,30
900,2000,8000,16,2,14,23
115,16000,4000,0,1,16,80
26,2000,16000,128,5,12,20
900,512,6200,64,1,5,18
320,8000,8000,8,0,24,34
300,262,3000,8,2,20,30
26,?,16000,0,1,24,102
50,1000,8000,?,1,16,34
26,2000,10480,131,1,28,919
105,2000,16000,0,8,4,22
125,1000,3000,0,1,20,270
140,3100,16000,0,?,12,350
250,2000,4000,32,1,2,23
1100,2000,6200,0,1,5,19
140,384,1000,0,2,6,34
50,256,16000,?,1,16,35
50,2000,4000,32,1,1,19
480,1000,5000,2,52,5,29
50,2000,32000,8,3,8,25
480,768,64000,8,1,4,65
900,2000,512,8,26,6,978
64,8000,6200,0,6,8,82
17,768,4000,0,1,24,253
56,2000,32000,16,8,24,28
200,1000,20970,16,16,5,95
180,2000,64000,32,1,24,350
200,2000,2000,0,12,32,50
160,2000,4000,6,16,32,182
50,768,16000,9,8,64,88
143,2000,2000,0,1,5,41
225,1000,6300,0,3,6,26
810,3100,16000,4,1,6,113
25,2620,12000,0,12,32,19
240,512,4000,32,0,32,21
50,1000,6000,8,3,8,30
240,1000,4000,0,1,6,113
92,2000,32000,160,1,8,38
900,768,8000,16,1,1,28
250,768,4000,0,?,8,919
115,1000,12000,24,3,14,15
70,1000,4000,0,12,3,57
92,2000,32000,0,?,4,39
17,2000,32000,30,3,2,37
25,1000,32000,16,3,8,31
50,768,1500,48,16,12,21
57,2000,4000,1,8,16,31
25,2000,64,8,3,12,33
50,256,32000,8,6,4,56
23,2000,32000,32,1,2,31
116,2000,12000,0,1,8,65
25,2000,2000,32,1,24,18
17,8000,8000,0,6,12,56
75,8000,2000,4,1,12,57
48,1000,?,16,1,5,24
900,256,6000,8,1,24,62
75,512,4000,0,6,8,220
225,8000,6200,64,1,20,253
72,512,8000,0,1,5,50
48,1000,4000,8,5,0,183
300,2000,8000,0,3,7,82
180,1000,?,0,0,8,33
200,2000,1000,64,3,6,24
26,16000,10480,0,6,16,56
900,2620,3000,32,6,5,22
900,262,5000,64,1,24,138
110,2000,8000,0,1,15,270
110,3100,16000,8,1,26,95
160,2000,8000,65,16,128,138
320,4000,4000,0,1,8,47
700,4000,8000,0,1,16,80
320,262,16000,8,1,3,43
800,1310,10480,64,1,1,227
92,256,8000,6,1,14,33
72,16000,16000,0,1,24,978
52,32000,16000,24,1,16,45
52,1000,12000,64,3,24,26
38,1000,1000,0,5,24,253
300,8000,8000,0,1,7,1238
180,16000,32000,64,1,0,26
38,2000,32000,0,8,5,15
75,1000,3000,65,4,8,15
23,8000,1500,8,52,52,19
38,512,2000,8,1,32,50
105,1000,5000,30,1,176,21
72,2000,4000,30,2,5,361
?,2000,2000,32,1,4,24
203,512,2000,?,12,28,21
98,8000,8000,0,1,8,76
38,2000,4000,0,1,24,20
250,512,4000,32,1,16,41
38,4000,32000,0,1,104,62
200,2000,2000,0,8,8,253
900,1000,16000,8,1,54,19
143,4000,8000,0,3,176,182
29,8000,16000,0,52,6,74
125,256,2000,160,1,5,21
480,768,32000,112,12,0,116
40,8000,32000,8,1,32,47
75,2000,16000,24,6,5,113
143,2000,2000,2,1,8,25
180,16000,32000,32,1,8,46
105,4000,16000,8,1,1,28
50,1000,4000,0,0,6,136
56,8000,4000,96,2,6,70
38,8000,4000,32,1,32,29
800,5240,12000,64,1,?,29
40,256,4000,0,1,16,41
35,32000,16000,0,1,20,78
167,1000,6000,0,8,32,29
400,4000,16000,64,4,2,119
320,256,16000,9,1,2,29
320,512,8000,?,2,8,26
115,256,1500,32,8,3,24
26,1000,4000,8,4,54,17
29,768,16000,96,1,6,26
175,2000,2000,32,1,24,22
320,1000,32000,64,1,6,149
180,8000,3500,32,16,128,41
300,16000,4000,0,2,16,41
105,2000,16000,2,1,24,28
?,2000,16000,64,1,10,117
300,5240,8000,32,1,32,360
133,2000,1000,0,1,54,28
140,768,16000,0,6,4,28
50,2000,5000,8,8,14,31
50,768,768,128,1,64,25
38,512,4000,0,4,5,41
26,64,16000,8,2,1,360
75,1000,32000,8,2,16,270
59,3100,16000,65,1,8,181
480,4000,8000,16,?,8,47
25,2620,24000,128,3,2,29
60,768,8000,0,1,24,76
50,4000,32000,16,1,12,24
140,2000,4000,64,1,2,46
50,262,4000,16,3,24,20
800,1000,?,0,3,6,281
56,16000,8000,6,1,5,28
400,512,2000,32,3,32,74
26,2000,16000,0,12,12,182
200,512,16000,16,8,1,41
115,1000,3000,32,4,2,25
50,2000,6200,8,3,4,128
400,2000,1000,4,24,64,28
300,2000,2000,0,1,3,749
56,768,32000,8,12,1,113
60,512,8000,4,3,24,37
810,2000,8000,0,6,16,22
25,256,8000,64,1,3,33
810,768,4000,32,8,32,30
26,4000,32000,64,3,8,26
900,8000,24000,24,8,4,24
600,512,4500,65,1,2,80
50,256,6000,4,8,3,33
?,4000,4000,64,1,24,27
810,2000,8000,4,1,4,341
175,8000,16000,30,1,112,34
17,1000,4000,131,1,24,24
23,2000,32000,4,7,176,44
200,524,16000,0,0,2,41
50,2300,32000,0,4,0,31
26,3100,32000,24,3,5,80
40,5000,32000,8,1,8,?
125,2000,5000,6,1,54,15
320,1000,2000,8,8,6,381
140,2000,4000,8,1,13,21
180,2000,3000,0,1,6,18
92,4000,4000,24,2,64,31
200,8000,4000,6,1,8,266
700,8000,5000,0,16,32,41
320,4000,16000,32,16,1,34
900,32000,8000,32,1,6,267
200,4000,3500,131,52,32,30
700,2000,4000,0,16,12,56
143,2000,8000,64,1,3,35
810,2300,?,16,0,2,26
800,2000,4000,16,3,6,44
26,16000,5000,2,1,5,20
17,1000,32000,131,12,6,33
57,1000,6000,0,1,1,34
140,8000,16000,6,16,3,32
30,3100,1000,0,8,0,18
23,4000,4000,0,3,24,35
320,4000,12000,0,12,6,34
50,4000,64000,131,1,6,603
900,5000,16000,24,8,6,19
900,4000,8000,8,1,5,29
320,1000,32000,2,1,6,102
29,2000,16000,8,1,6,26
110,1000,6300,64,4,4,18
180,1000,1000,16,0,32,182
180,16000,3000,64,1,64,?
75,2000,16000,0,8,52,267
400,2620,?,0,1,32,116
56,384,8000,4,1,64,53
26,2000,4000,0,1,32,59
220,2620,8000,4,26,28,28
1100,1000,32000,0,1,1,23
300,2000,1000,16,6,31,25
200,2000,32000,64,3,6,37
900,256,4000,0,6,4,381
23,2000,32000,0,1,1,270
90,2000,?,0,6,8,28
50,8000,20970,16,4,1,76
64,32000,8000,32,1,2,35
250,8000,2000,4,6,6,113
115,512,3000,64,8,24,20
57,96,8000,8,1,7,64
1100,512,4000,32,1,6,119
75,16000,8000,24,3,1,37
810,1000,8000,64,1,6,35
320,2000,2620,0,3,20,128
38,1000,20970,64,1,5,41
320,1000,32000,1,16,1,24
810,8000,16000,0,3,8,21
160,2000,32000,4,16,2,57
60,256,16000,0,1,4,46
140,1000,2000,?,1,1,119
700,512,32000,4,12,4,382
320,512,8000,16,1,10,52
1100,384,16000,0,3,32,22
180,1000,4000,64,3,10,20
38,2000,32000,0,3,32,28
200,256,2000,8,3,4,20
38,768,?,64,3,176,190
250,1000,4000,0,8,6,37
700,8000,64000,32,1,3,30
800,1000,4000,24,52,48,361
800,2000,24000,6,1,3,20
92,8000,16000,8,6,64,381
300,64,16000,64,6,6,35
150,256,16000,?,1,8,21
40,2000,64000,0,1,?,25
700,1000,8000,32,4,12,29
900,2000,64000,16,2,16,31
300,16000,12000,8,16,32,37
115,1000,8000,0,1,16,18
300,512,4000,0,3,1,149
330,256,3500,16,1,8,64
400,2000,32000,8,1,5,30
75,2000,8000,64,6,128,28
40,16000,8000,64,1,8,151
220,2000,24000,4,16,32,50
700,4000,3000,32,16,15,76
70,8000,5000,64,8,12,54
110,512,4000,30,1,48,28
143,8000,8000,0,3,3,31
23,512,12000,30,52,8,31
57,4000,8000,8,12,24,23
250,8000,16000,24,1,6,74
167,64,2000,8,16,6,149
56,8000,1000,0,1,14,22
220,?,4000,0,5,2,361
110,256,2000,131,1,6,82
50,2000,8000,64,12,14,?
810,2000,4000,0,6,16,23
26,2000,8000,32,3,128,28
160,1000,16000,0,6,8,41
98,512,8000,16,6,24,24
330,2000,32000,0,1,24,53
800,8000,4000,8,16,4,28
56,768,8000,8,1,12,183
180,192,2000,8,1,12,76
700,512,16000,64,1,6,65
25,4000,16000,16,1,24,44
17,512,8000,32,1,3,62
38,2000,16000,2,1,32,73
320,1000,8000,32,1,52,17
185,1000,12000,0,3,24,44
110,768,6200,8,16,8,42
1500,1000,2000,48,1,32,53
160,2000,16000,2,1,6,102
30,4000,16000,0,12,64,48
225,1000,8000,131,52,10,44
25,384,2000,64,1,7,149
50,1000,?,32,3,24,128
105,4000,4000,30,3,5,227
50,2000,?,160,1,1,53
200,2000,4000,8,1,6,23
38,2000,768,24,4,3,24
105,4000,2000,8,1,1,20
50,4000,16000,4,4,4,65
900,2000,6300,32,5,5,52
240,2000,32000,64,1,16,50
140,2000,2000,30,5,28,136
105,4000,2000,24,1,4,117
115,2000,32000,0,1,38,29
350,1000,4000,0,0,5,190
29,2000,16000,32,1,24,41
26,8000,1000,8,8,64,86
50,2000,4000,0,4,32,27
70,768,2000,64,1,5,15
800,768,8000,4,1,24,41
59,512,8000,24,1,32,67
810,4000,16000,0,3,6,76
25,1000,8000,0,6,6,45
50,512,16000,0,2,4,24
810,2000,24000,24,3,3,25
140,1000,32000,256,2,16,28
?,500,8000,32,1,3,20
400,256,16000,0,5,6,47
200,512,4000,64,1,16,76
300,4000,3000,32,32,20,31
56,768,4000,131,4,8,15
320,4000,5000,8,1,8,181
1100,4000,4000,0,1,1,19
50,262,16000,8,3,6,41
50,4000,8000,32,5,6,37
140,8000,2000,12,1,32,53
320,768,4000,1,0,24,50
92,1000,2000,30,1,176,24
50,262,12000,32,6,0,41
600,262,8000,8,1,24,27
900,768,4000,64,3,176,26
105,512,1000,?,12,8,21
320,1000,8000,16,8,8,27
26,256,3000,128,16,38,35
125,1000,8000,0,16,32,182
320,4000,8000,0,3,1,119
1100,2000,4000,0,16,64,76
17,1000,4000,256,1,64,82
38,1000,8000,8,8,8,603
50,3000,6000,0,1,8,19
56,2000,2000,8,1,6,53
30,768,16000,16,4,4,113
400,192,32000,32,8,2,34
56,1000,8000,0,5,1,45
50,2000,12000,32,2,38,30
810,8000,16000,30,1,5,65
60,256,6000,64,5,15,20
140,524,4000,8,1,12,80
200,256,8000,0,12,12,80
72,1000,8000,142,1,5,20
38,8000,3000,9,16,16,183
59,512,2000,6,1,8,426
480,4000,64000,16,8,32,35
160,2000,8000,8,12,8,67
125,1000,16000,0,8,6,30
72,4000,8000,64,1,16,28
250,2000,10480,9,12,0,65
116,512,2000,16,1,10,41
800,16000,8000,0,1,1,29
70,256,1000,16,1,176,54
400,2000,512,?,3,104,50
1500,32000,8000,0,3,4,31
900,2000,32000,0,8,14,82
160,8000,32000,16,1,6,19
140,2000,16000,8,12,10,113
112,2000,4000,0,52,8,18
50,2620,4000,16,1,64,361
400,4000,5000,8,16,1,181
300,2000,6200,0,1,6,47
125,2000,1000,?,3,0,34
50,512,?,24,3,0,64
143,8000,12000,32,1,15,26
300,4000,6200,0,1,24,381
100,4000,2000,4,1,8,62
48,2000,16000,0,16,24,22
38,5240,8000,8,4,?,44
50,2000,16000,0,8,6,31
75,2000,32000,8,3,4,28
700,8000,64000,64,1,0,21
140,256,4000,30,1,6,30
110,2000,3000,64,0,8,99
400,2000,32000,64,4,64,81
300,1000,32000,6,1,6,64
?,2000,32000,64,1,6,20
40,2000,8000,64,1,6,47
143,2000,5000,8,1,6,28
300,256,8000,0,3,12,65
105,3100,20970,128,3,32,53
50,2000,4000,8,8,112,350
60,2000,2000,0,1,64,32
25,2000,4000,0,12,16,78
26,256,2000,12,3,104,24
240,524,16000,0,3,6,62
60,2000,20970,0,8,6,275
1500,2000,32000,0,8,176,18
?,8000,32000,8,6,1,44
?,2000,4000,8,8,5,34
30,8000,16000,24,6,1,53
92,4000,12000,0,2,24,20
300,?,12000,0,1,3,113
56,1000,16000,0,4,6,24
140,8000,16000,6,8,176,53
330,4000,32000,8,6,6,80
400,2000,20970,8,1,8,74
50,4000,8000,0,1,6,81
56,4000,32000,0,5,64,30
75,5000,8000,128,1,24,53
320,2000,2000,0,1,?,34
300,4000,32000,64,?,2,45
143,2000,4000,0,1,64,53
38,4000,4000,24,8,8,20
800,1000,16000,2,1,24,120
38,2000,4000,0,1,10,21
480,1000,64000,0,1,8,360
800,512,8000,0,1,38,24
38,8000,8000,24,1,6,21
203,2000,20970,32,3,0,37
100,4000,12000,32,?,6,72
60,1000,10480,1,1,8,22
180,256,1000,16,1,24,24
64,8000,16000,0,1,1,73
26,1000,8000,0,8,19,107
225,512,4000,0,1,5,117
75,8000,8000,64,1,0,15
320,768,32000,0,1,8,?
50,1000,8000,0,1,32,136
400,384,8000,0,3,48,80
900,768,64000,0,1,16,75
105,1000,32000,0,1,8,32
150,8000,5000,64,1,3,20
26,8000,8000,256,3,24,1238
52,1000,16000,32,12,16,27
225,512,2000,8,52,8,117
200,768,6200,24,1,12,47
50,8000,16000,131,1,6,24
200,1000,16000,24,8,28,46
30,512,8000,2,8,6,45
30,2000,5000,16,16,24,15
57,1310,5000,32,1,5,20
180,1000,8000,112,3,13,21
56,2000,64,4,?,4,44
50,1000,64,24,8,6,603
143,5240,8000,0,16,5,275
700,2000,64,0,1,6,47
1500,2000,3000,0,6,4,44
140,2000,10480,0,3,5,64
26,?,2000,0,1,6,23
50,768,8000,2,8,16,?
92,5000,24000,0,3,24,26
900,8000,4000,4,3,14,20
29,512,4000,32,1,0,132
50,16000,32000,4,1,?,57
?,2000,32000,64,2,24,46
250,4000,6000,32,3,20,978
167,2000,8000,0,1,5,30
330,16000,16000,0,1,20,603
140,2000,8000,8,1,6,18
320,2000,8000,24,12,3,50
1100,1000,8000,1,16,6,20
167,8000,2000,64,1,24,26
56,2000,32000,16,1,6,253
26,8000,8000,6,3,2,25
200,2000,16000,8,4,16,116
480,4000,8000,0,1,1,74
180,4000,4000,0,3,8,54
75,2000,32000,8,1,8,26
300,2620,12000,0,?,6,29
225,512,4000,32,5,4,47
50,1000,8000,8,1,6,54
25,262,2000,16,4,6,54
23,4000,8000,48,1,32,29
700,768,1000,32,3,8,34
50,256,6000,24,12,10,33
50,?,8000,0,1,2,15
50,16000,32000,256,3,?,341
800,2000,8000,24,1,1,220
50,1000,4000,24,1,6,72
72,16000,4000,8,1,38,28
75,2000,4000,0,1,6,47
115,1500,8000,131,6,6,1238
115,?,8000,2,1,8,64
115,4000,1000,6,2,5,88
75,512,?,4,1,38,30
57,2000,8000,0,3,6,25
200,2000,3500,?,1,6,24
50,256,64000,8,3,48,113
72,2000,4000,6,1,2,50
330,2000,16000,64,1,24,22
400,2000,4000,4,?,128,20
100,16000,8000,8,1,0,20
140,4000,8000,32,1,32,22
105,4000,2000,6,1,6,?
57,1000,24000,0,3,4,64
800,2000,32000,6,52,16,171
26,1000,16000,16,1,5,64
320,1000,20970,30,6,10,15
400,5240,1500,16,1,13,?
300,8000,1000,0,3,5,149
180,2000,64000,160,1,8,34
50,2000,8000,24,16,8,29
29,2000,4000,32,8,32,116
50,2000,16000,32,1,16,46
112,2000,8000,24,8,24,54
300,1000,8000,32,8,6,40
200,2000,32000,32,16,6,99
330,2000,2000,2,6,6,28
72,512,4000,0,1,6,34
50,768,16000,8,1,8,82
38,2000,20970,0,1,0,22
110,2000,8000,6,1,16,30
400,1000,4000,1,12,54,25
?,32000,16000,8,0,2,57
140,?,8000,8,1,8,101
40,1000,8000,64,1,0,183
50,8000,16000,0,4,24,113
56,2000,4000,0,6,2,28
29,1000,32000,112,2,12,76
110,2000,4000,131,1,16,47
48,768,4000,2,1,16,34
180,4000,4000,65,5,6,275
185,512,8000,8,1,8,360
400,4000,16000,24,4,24,62
26,1000,5000,24,5,6,290
150,2000,4000,32,1,7,45
57,2000,5000,96,1,24,74
200,8000,5000,0,0,16,44
38,2620,4000,4,3,6,23
320,4000,32000,0,1,5,171
50,2000,4000,0,5,24,361
220,256,3000,128,1,6,26
17,2000,8000,0,6,14,21
320,4000,6000,64,6,24,26
50,2000,4000,0,1,12,24
26,2000,8000,32,8,54,26
1100,1000,4000,64,1,52,27
133,1000,4000,4,16,2,23
23,1000,8000,64,0,64,426
56,8000,4000,64,1,3,41
