% randomly generated dataset
@relation labor
@attribute duration REAL
@attribute wage-increase-first-year REAL
@attribute wage-increase-second-year REAL
@attribute wage-increase-third-year REAL
@attribute cost-of-living-adjustment {none,tcf,tc}
@attribute working-hours REAL
@attribute pension {none,ret_allw,empl_contr}
@attribute standby-pay REAL
@attribute shift-differential REAL
@attribute education-allowance {yes,no}
@attribute statutory-holidays REAL
@attribute vacation {below_average,average,generous}
@attribute longterm-disability-assistance {yes,no}
@attribute contribution-to-dental-plan {none,half,full}
@attribute bereavement-assistance {yes,no}
@attribute contribution-to-health-plan {none,half,full}
@attribute class {bad,good}
@data
2,4.5,4,?,none,36,?,2,?,?,11,average,yes,full,?,?,good
3,5,5,4.6,none,?,empl_contr,?,4,?,11,below_average,yes,full,yes,half,good
3,4,5,?,none,38,none,?,5,?,10,generous,?,full,no,half,good
1,4.5,4.4,?,none,40,?,?,?,yes,?,average,?,none,?,?,good
2,5,2,?,none,38,?,?,?,?,10,?,?,full,?,half,bad
1,4,?,?,none,36,?,?,?,?,12,average,?,full,yes,half,bad
2,4.5,2.5,?,?,?,?,?,10,no,10,average,?,half,?,half,bad
?,3,2.5,?,?,38,?,12,1,?,11,generous,yes,half,?,half,good
2,4.5,?,?,tc,38,?,?,5,yes,?,generous,no,full,yes,full,bad
1,3,2,5,none,38,ret_allw,?,1,?,?,generous,yes,none,yes,full,good
3,2.1,5,?,none,35,?,?,4,no,9,below_average,?,?,yes,full,good
2,3.5,?,?,none,38,?,?,?,?,11,average,?,none,yes,full,good
3,3,4.5,?,none,37,empl_contr,4,?,yes,11,below_average,yes,?,?,full,bad
3,2.5,2,?,none,38,?,?,4,?,?,average,?,half,?,full,good
2,5,?,4,tcf,40,ret_allw,?,?,yes,11,below_average,?,half,yes,?,bad
1,6,4.5,?,?,?,empl_contr,?,1,?,11,generous,?,?,?,full,good
1,2,?,2,?,35,?,?,?,yes,11,below_average,yes,?,yes,?,good
2,4.5,4,?,none,?,empl_contr,?,?,?,10,?,yes,?,yes,half,good
2,4.5,4,?,?,40,?,?,3,?,11,generous,?,none,?,?,good
2,5.7,6,?,none,36,empl_contr,?,?,?,12,generous,yes,none,yes,?,good
3,2,?,?,?,40,?,?,?,?,11,generous,?,half,?,?,good
2,4.5,2.5,?,tcf,38,none,?,14,?,13,below_average,?,full,?,?,good
3,4.3,5,?,?,?,?,?,?,?,11,?,yes,none,yes,full,good
2,4,2,?,?,40,?,?,?,?,10,?,yes,?,?,half,good
3,4.5,4,?,tcf,38,empl_contr,4,?,no,11,below_average,no,none,yes,?,bad
2,4.5,?,?,none,40,ret_allw,12,0,?,11,generous,yes,half,?,?,bad
1,4.6,3,?,?,35,?,13,?,?,9,generous,yes,full,yes,half,bad
3,5.7,4,?,none,40,none,?,?,?,11,generous,yes,none,?,half,good
3,4.5,4,5,tc,?,empl_contr,8,14,?,9,below_average,yes,full,yes,?,good
1,6.9,6.4,?,tcf,40,empl_contr,?,5,no,?,?,yes,?,?,none,bad
2,4,4.5,?,tcf,40,empl_contr,?,?,no,?,below_average,no,half,yes,?,good
3,4,7,?,?,36,empl_contr,?,2,?,11,average,yes,?,yes,full,good
3,4,5.8,5,?,40,?,?,?,?,?,average,?,full,yes,full,bad
2,2,?,?,tcf,38,empl_contr,?,?,yes,12,below_average,?,half,?,?,good
2,5,2.5,?,?,40,?,?,5,?,12,?,yes,half,?,full,good
3,3.5,4,2.3,none,40,?,?,3,no,11,generous,?,?,?,full,good
3,4.5,4,2.1,none,37,none,?,5,?,15,below_average,yes,?,yes,none,bad
2,5,3,4.6,none,?,empl_contr,?,3,?,11,?,yes,full,?,?,good
2,4.5,4,4.6,none,38,?,?,0,no,10,generous,?,?,no,half,good
2,2.1,4,4.5,?,40,?,?,?,yes,12,generous,?,none,yes,?,bad
3,5,6,?,none,38,none,13,?,?,11,below_average,?,none,yes,full,good
1,2.1,5,?,none,?,empl_contr,?,4,?,12,generous,?,half,?,?,bad
1,4,4.5,4.6,?,38,empl_contr,13,?,no,11,average,no,full,?,none,good
3,2.5,7,?,none,40,?,?,?,?,11,average,?,?,?,?,bad
2,4.5,?,?,?,?,empl_contr,?,5,?,12,below_average,?,full,?,none,good
?,2.5,?,?,?,40,none,?,2,no,11,average,?,?,?,full,good
2,3.5,3,5,tc,38,?,?,3,?,?,?,?,full,yes,full,good
3,3.5,?,?,none,40,?,12,?,?,10,?,?,none,yes,full,bad
2,2,5.3,?,none,40,?,?,5,no,11,average,yes,?,?,none,bad
3,5,4,5,?,40,?,?,?,no,10,generous,yes,half,yes,full,good
2,6.4,4,5.1,none,?,?,?,6,yes,12,?,?,?,yes,?,good
1,2,3,5,none,38,?,?,4,?,12,below_average,?,half,yes,half,good
2,4.6,4,?,none,36,ret_allw,?,4,?,11,below_average,no,?,yes,half,good
2,3.7,2.5,?,none,38,?,?,?,?,12,below_average,yes,?,no,full,bad
3,4.5,4.4,?,?,?,none,?,?,?,12,generous,?,?,?,full,bad
3,3.5,4.5,?,?,?,?,?,?,?,10,?,?,none,yes,?,bad
2,3.5,?,?,?,38,none,?,?,?,10,below_average,yes,full,?,?,bad
3,2.5,4,?,none,?,ret_allw,?,5,?,15,generous,?,half,?,half,good
2,2.5,3.5,?,none,37,?,?,5,?,11,?,?,?,yes,?,bad
3,6,5,5,?,35,?,4,2,yes,12,average,yes,?,?,full,bad
1,4.5,?,?,?,40,?,?,2,?,9,below_average,?,full,yes,?,good
1,4.3,2.5,?,none,38,?,2,2,yes,11,below_average,yes,half,yes,none,bad
2,3.5,4.5,?,?,40,?,2,6,?,?,below_average,yes,full,?,none,good
3,4.5,7,4.6,tcf,35,empl_contr,?,3,yes,12,average,no,?,?,half,good
3,6.4,4,?,none,?,?,?,?,yes,10,generous,no,?,?,none,good
3,4.5,?,?,?,40,?,?,?,?,12,average,yes,half,yes,half,good
3,4.5,3,?,none,40,none,?,0,?,13,average,?,full,yes,none,good
1,2,2,?,none,35,empl_contr,?,3,?,?,below_average,?,?,?,?,good
3,3.5,2,?,none,35,none,?,?,no,9,below_average,yes,half,yes,full,bad
2,2,3,4.6,tc,40,?,?,6,yes,10,average,?,full,yes,none,good
2,7,5,?,none,40,empl_contr,?,5,?,13,below_average,?,?,?,?,bad
3,2.1,2,?,none,39,?,2,?,?,10,average,yes,?,?,half,bad
1,2,3,?,none,27,empl_contr,2,?,?,?,average,yes,?,yes,full,good
3,5,4.5,4.6,?,33,?,2,?,?,11,average,no,full,?,?,good
2,2.1,4.5,4.6,none,?,ret_allw,13,5,?,11,generous,?,none,?,full,good
1,6.9,3,?,none,38,?,?,3,no,11,?,?,half,?,none,bad
2,4.5,2.5,?,?,35,empl_contr,?,?,?,11,average,?,?,yes,full,bad
3,4.5,4,?,none,35,?,?,2,no,9,below_average,no,?,yes,half,bad
3,2,3,?,?,35,empl_contr,?,?,?,10,generous,?,half,yes,half,bad
1,3,?,?,tc,40,?,?,4,?,10,below_average,yes,half,?,none,good
2,3,2,2.3,tc,40,?,2,6,?,10,average,yes,?,yes,full,good
3,3.5,4,5,?,38,?,?,?,no,13,average,yes,none,yes,full,good
2,4,?,?,?,40,?,?,5,yes,15,below_average,yes,full,yes,full,bad
2,7,6.4,?,none,35,?,?,4,yes,10,generous,yes,?,?,half,good
2,2.8,2.5,?,?,40,?,?,2,?,?,average,?,half,?,half,good
1,2.1,4,4,none,37,none,?,3,yes,10,below_average,yes,none,?,half,good
2,3,4.8,?,tc,40,?,?,5,yes,9,below_average,?,?,yes,full,good
1,3.5,3,?,none,40,?,?,4,no,11,average,yes,?,?,full,good
?,4.5,4,?,none,37,?,?,3,?,10,generous,yes,full,yes,none,bad
2,4,4,2,tc,40,?,2,?,yes,10,average,yes,half,?,?,bad
3,5,4,5,tc,37,?,?,3,yes,11,average,?,full,?,full,good
2,2.5,4.5,?,?,35,none,?,?,no,13,average,?,none,yes,?,good
1,4,?,5,none,40,none,?,?,yes,13,below_average,yes,?,?,?,bad
1,5,3,2,tc,35,?,?,5,?,?,?,yes,none,no,half,bad
3,5.7,4,5.1,none,40,empl_contr,?,4,?,12,generous,yes,none,?,half,bad
2,4.3,4.6,?,none,38,empl_contr,14,2,no,9,below_average,?,?,?,?,bad
3,4,3,4.6,?,38,?,?,?,yes,11,below_average,?,half,yes,full,good
2,4,?,?,tcf,37,ret_allw,?,4,?,10,below_average,yes,full,?,half,good
1,4.5,4,?,?,40,?,?,4,?,?,average,?,none,yes,full,good
3,2,2.5,?,none,?,?,?,?,yes,12,average,?,none,yes,half,good
3,4.5,4,?,?,38,?,?,5,?,12,below_average,yes,?,yes,half,good
2,6,4.8,2.3,?,35,?,?,?,?,11,average,?,half,?,half,good
2,5.7,4.5,2.1,?,37,none,10,?,?,9,?,yes,half,?,full,good
2,3,3,?,?,38,?,12,5,?,12,?,yes,half,?,full,bad
3,4,?,?,none,?,empl_contr,?,?,?,11,generous,?,?,yes,full,good
2,4.5,?,?,none,38,?,?,5,?,11,generous,?,half,?,half,bad
2,4.5,2,2,none,40,?,?,3,?,12,below_average,?,full,yes,half,bad
1,5.7,4,2.5,none,37,none,14,?,yes,?,?,yes,full,yes,none,good
2,4,?,?,?,40,?,?,?,?,12,below_average,no,full,no,?,good
2,2,2.5,?,tc,38,?,2,?,?,12,below_average,yes,half,yes,?,bad
1,2.1,4.8,5,none,?,?,?,?,?,11,below_average,?,?,no,full,bad
2,5,2,?,none,35,?,?,?,yes,10,below_average,yes,?,?,half,bad
3,3,2,?,?,38,?,?,?,?,?,average,yes,full,yes,full,good
1,4.6,4.5,?,none,38,?,?,3,?,12,average,?,none,?,full,good
3,2,4,?,none,40,none,?,5,?,10,average,?,full,no,none,good
?,4,5.3,?,?,40,empl_contr,2,?,?,12,below_average,?,half,?,full,good
2,6.9,5,?,?,36,empl_contr,12,?,?,13,generous,?,?,?,half,bad
2,4.5,5,?,?,33,?,?,3,yes,10,below_average,?,half,?,none,good
2,5.7,3,?,none,35,none,?,?,?,12,generous,?,?,?,?,bad
2,5,3,?,none,36,?,?,2,?,12,generous,?,?,yes,full,bad
2,4,4.4,4.6,none,38,?,?,5,?,11,below_average,no,full,yes,?,good
2,2.5,4.4,?,tc,?,?,?,?,?,11,generous,?,?,yes,half,bad
1,2.5,4.4,?,none,40,?,?,3,yes,11,generous,?,half,yes,?,good
2,2,6.4,4.6,none,40,?,?,10,?,12,average,no,?,yes,full,bad
3,4,4.4,5.1,none,38,none,?,5,yes,9,generous,?,half,yes,full,bad
3,4.5,?,4.6,tc,27,empl_contr,?,?,yes,11,average,yes,full,no,?,bad
2,2,4.5,?,tcf,?,?,?,25,?,?,below_average,?,full,?,none,bad
2,4,4.4,4.6,tcf,40,empl_contr,?,?,?,?,average,?,full,?,none,bad
?,2,2,5,?,35,?,?,?,?,12,generous,no,?,?,half,good
3,5,?,?,tc,35,none,?,0,?,10,average,?,full,?,none,good
1,5,2,?,none,37,?,?,5,yes,12,generous,yes,none,yes,full,good
1,6,2.5,?,?,40,?,?,?,yes,10,average,?,none,yes,?,bad
1,6,5.8,5,?,40,empl_contr,?,?,no,11,below_average,?,half,?,full,good
2,4,4,4.6,none,27,?,8,?,no,11,average,?,?,?,full,bad
2,6.9,2,?,tc,38,?,10,?,?,10,average,?,?,?,half,bad
3,4.5,4.5,?,tc,40,?,?,?,yes,12,below_average,yes,?,no,?,bad
3,4.5,3.5,?,none,37,?,?,4,?,10,average,yes,none,?,?,bad
2,4.5,2.5,4.5,tc,?,?,?,?,?,13,?,yes,half,yes,none,good
1,4.5,6,?,none,40,?,?,3,no,12,generous,no,?,yes,full,bad
2,2.1,4.6,?,tc,38,none,?,6,no,11,below_average,no,none,?,full,good
3,2.5,4,5,?,40,none,?,?,yes,11,average,?,half,yes,?,good
3,5,4,?,none,40,none,?,3,?,11,average,?,?,?,?,bad
3,4.5,?,5,tcf,40,?,?,4,?,11,average,yes,full,?,?,good
3,4.5,4.4,4.6,none,40,ret_allw,?,25,?,12,?,no,full,?,?,good
2,4.5,?,?,none,39,?,?,25,?,11,average,yes,half,yes,full,bad
2,2.1,2.5,5,?,40,?,?,?,?,11,average,?,full,yes,?,bad
3,2,2,?,none,40,?,?,1,?,11,?,?,?,?,?,good
2,4,4,?,tc,40,empl_contr,?,?,?,12,average,?,?,?,full,bad
1,2.5,4,?,?,?,none,?,3,no,12,generous,?,?,?,none,good
2,6,2.5,?,none,38,?,?,5,no,?,below_average,?,half,?,full,good
2,4.5,5,?,?,?,empl_contr,?,2,?,11,below_average,?,?,?,?,bad
3,4,2.5,?,?,38,?,?,?,yes,10,?,?,?,yes,half,good
2,3,4.4,?,?,40,empl_contr,?,?,?,10,below_average,no,half,yes,full,bad
2,4,3.5,5,tc,?,none,?,5,?,11,below_average,?,?,?,?,good
2,2,4.4,?,tc,40,?,?,3,?,10,generous,no,half,yes,full,good
2,2.8,2.5,?,tcf,38,?,?,1,?,11,below_average,yes,full,yes,half,good
1,6,?,?,?,?,none,?,3,yes,10,?,yes,half,yes,?,bad
2,2,4.5,?,?,37,?,?,6,?,12,average,yes,none,yes,half,good
1,6.4,?,?,?,38,?,?,4,?,13,average,?,half,yes,full,bad
3,2,2.5,?,?,40,?,?,25,?,13,generous,yes,?,?,?,bad
2,4.5,4,2.3,none,38,ret_allw,2,?,?,12,below_average,?,full,yes,half,good
2,4.6,?,?,none,38,none,?,?,no,?,average,yes,?,?,?,good
3,5,5.3,?,?,38,empl_contr,?,5,no,?,average,yes,full,?,?,bad
3,6.9,2.5,2,none,40,?,?,14,no,12,generous,yes,full,yes,half,bad
2,2.5,3,?,?,37,?,?,?,no,13,average,yes,half,?,half,good
2,2,?,?,?,40,?,?,?,?,11,generous,no,half,?,half,good
1,7,4,?,none,36,?,?,25,no,11,generous,?,half,?,full,bad
2,4,4,4,none,40,none,?,?,no,11,average,?,half,yes,full,bad
2,4,4,2.1,none,?,none,?,?,?,11,generous,?,?,?,?,good
3,3.5,?,?,tcf,33,?,?,?,no,12,generous,yes,none,no,half,good
2,3.5,4.5,?,none,40,?,?,0,no,12,below_average,?,?,yes,?,bad
2,3,4.5,?,none,33,ret_allw,?,3,?,12,average,?,half,yes,full,good
2,4,3.5,5,tcf,36,?,?,?,?,11,average,?,full,yes,none,good
2,3.5,3,?,?,38,empl_contr,?,?,?,11,generous,no,?,?,full,good
2,6.4,3.5,?,?,37,empl_contr,?,3,yes,11,generous,yes,none,?,full,bad
1,?,6.4,5,?,38,?,?,?,no,12,average,no,none,yes,full,good
1,3.5,5.3,?,none,?,?,?,3,?,11,average,yes,none,yes,?,good
3,6.4,?,5,none,40,none,?,?,?,11,generous,yes,full,yes,?,good
1,4.5,6,5,none,39,?,?,4,?,11,average,no,?,?,full,good
3,4.5,?,?,tc,35,?,?,?,?,10,average,yes,none,yes,full,good
3,3.5,5,?,?,40,?,?,?,?,11,below_average,yes,?,?,?,bad
2,2.5,?,?,tcf,38,?,?,?,no,?,generous,no,full,?,?,good
3,6,4.6,?,none,40,?,?,?,?,10,generous,yes,?,?,full,good
3,4.5,2.5,?,?,40,none,?,4,yes,11,generous,?,?,yes,full,good
2,3,4,2.5,tc,38,empl_contr,2,3,no,13,below_average,yes,?,?,full,good
2,5,2.5,?,tc,?,empl_contr,?,?,?,11,generous,yes,full,?,none,good
3,3.5,7,?,?,38,?,12,14,no,11,generous,yes,?,?,half,bad
3,2,5,?,tc,38,none,?,?,?,12,below_average,yes,?,?,full,bad
1,4.5,7,?,tcf,?,?,?,6,?,?,below_average,yes,full,?,?,good
2,2,?,?,none,?,?,?,?,?,12,average,?,none,?,none,good
2,2,4,?,?,?,empl_contr,?,?,?,12,below_average,yes,half,yes,none,bad
1,6,4.8,?,none,40,none,?,5,?,9,average,?,half,?,full,good
3,5.7,3.5,?,?,40,?,?,?,?,15,below_average,yes,half,no,full,good
2,2.5,?,?,none,40,?,2,3,?,12,average,no,half,?,?,good
3,3,4.5,5,none,40,?,?,?,?,11,?,?,half,?,half,good
2,4,?,5.1,tcf,40,?,?,?,?,11,generous,?,half,yes,half,bad
2,4,4,5,tcf,40,empl_contr,?,?,?,13,below_average,no,full,yes,full,good
3,4.5,4,?,none,?,?,?,0,yes,10,below_average,?,?,yes,full,good
2,4.5,2.5,?,?,38,?,?,1,?,11,average,?,none,?,?,good
2,3,4.4,?,none,36,empl_contr,14,2,?,?,average,yes,full,yes,?,good
1,3.5,4,?,none,38,none,?,14,?,?,average,no,half,yes,none,good
?,2,?,?,?,?,?,?,?,no,11,generous,yes,full,yes,full,bad
3,3.5,4,5,?,?,?,?,?,?,11,average,yes,?,yes,half,good
3,3.5,3,2.1,?,40,none,?,3,?,13,below_average,no,half,yes,?,bad
2,4.5,4.5,?,?,40,?,?,3,?,12,average,yes,full,yes,half,good
3,4.5,4,?,?,40,none,?,?,?,12,generous,yes,half,yes,?,good
3,4.5,3.5,?,none,38,?,?,?,no,10,average,yes,?,?,?,bad
2,4.5,5,?,none,40,empl_contr,?,3,?,?,?,?,none,?,none,good
3,2.5,2,?,none,40,empl_contr,2,?,?,13,average,no,none,?,none,bad
2,4,3,?,?,38,?,?,2,?,10,generous,?,half,yes,full,good
2,7,4.5,?,tc,40,?,14,?,?,10,below_average,?,?,yes,full,good
3,4.3,5,?,?,40,?,?,?,?,11,average,?,?,yes,full,good
2,4.5,?,?,tc,?,?,?,2,yes,11,generous,?,?,yes,full,bad
3,5.7,4,?,none,36,empl_contr,?,?,?,11,average,?,none,?,full,bad
2,4.3,?,?,?,40,?,?,5,yes,12,average,yes,?,no,half,bad
3,5.7,2,?,none,35,?,?,?,yes,12,generous,no,?,yes,half,good
1,2,4,2.1,none,?,?,?,4,?,11,generous,yes,half,yes,?,good
2,3,6,2,?,40,?,?,?,no,11,below_average,?,?,yes,?,good
3,3,2.5,?,?,40,empl_contr,8,?,?,9,below_average,?,full,?,half,good
2,4.5,4,?,tc,40,?,?,2,yes,10,?,?,half,?,full,good
3,4.5,3,?,none,40,?,?,4,yes,12,below_average,?,?,?,?,good
1,4.5,4,4.6,none,38,?,?,?,yes,15,below_average,?,full,yes,?,good
2,2,?,?,?,38,none,?,4,?,12,generous,yes,?,?,?,good
1,4.3,3,?,?,38,empl_contr,?,?,?,?,below_average,?,full,yes,?,bad
1,2.5,2,?,none,39,ret_allw,?,?,?,12,generous,no,half,?,full,bad
3,2.5,5,?,?,36,?,?,?,?,13,below_average,?,half,?,full,good
3,3.5,4,?,tcf,38,?,10,?,no,11,average,yes,half,yes,?,bad
2,3,?,2.3,tc,35,none,?,2,?,12,average,yes,half,yes,?,bad
?,5,3,?,tc,40,?,?,2,?,11,?,no,half,?,full,good
2,3.5,5,?,none,38,ret_allw,?,14,?,12,below_average,?,full,?,half,good
2,2,4.5,?,?,38,none,?,?,yes,11,?,?,none,yes,none,good
1,2.1,3,?,none,40,empl_contr,?,1,?,10,generous,yes,full,yes,full,good
2,2,4.5,?,?,40,empl_contr,?,?,?,12,average,yes,?,yes,half,good
3,6.4,?,?,none,39,?,?,3,yes,10,below_average,yes,full,yes,?,bad
2,4,5.3,?,none,38,none,?,3,yes,12,generous,?,full,yes,?,good
2,3.5,4,?,none,39,empl_contr,?,3,no,11,average,no,full,?,?,bad
2,5,4,4.6,?,40,empl_contr,?,4,?,10,below_average,yes,?,yes,?,bad
2,4.5,2.5,?,tc,40,?,?,3,?,10,below_average,?,full,yes,half,bad
2,4,4,?,none,?,?,14,?,?,?,average,?,?,?,none,bad
2,4.5,?,?,none,38,?,?,?,?,12,average,no,?,yes,?,good
1,4.5,2.5,?,none,40,none,?,?,?,12,average,yes,half,?,full,bad
2,2,4,?,tcf,40,?,?,5,no,10,below_average,?,none,yes,none,good
2,5.7,2,?,tc,37,none,?,?,?,11,average,yes,none,?,?,good
2,4,2.5,4,none,40,?,8,?,?,15,below_average,yes,half,?,?,good
3,2.1,2.5,5,none,33,?,4,3,?,12,generous,no,full,yes,?,good
2,4.5,5.3,2,none,40,ret_allw,?,3,?,13,generous,?,?,?,none,good
2,2,3.5,?,none,39,?,?,3,yes,10,below_average,yes,full,no,half,good
2,2,4.5,?,tc,?,?,?,?,?,10,generous,?,half,no,?,good
3,6,4,2,?,40,?,?,?,?,15,average,?,none,?,full,bad
2,3,5,?,?,38,none,?,6,?,12,average,?,full,yes,full,good
2,2,?,?,none,40,?,?,6,?,11,?,yes,?,no,full,good
2,4,4,?,?,35,?,?,?,?,10,below_average,yes,?,yes,full,good
2,4,3,?,?,40,?,?,6,?,11,average,?,full,yes,full,good
2,2,4.8,?,none,40,?,?,3,?,11,average,no,none,yes,?,good
2,2.8,2.5,?,?,35,empl_contr,13,3,?,10,below_average,?,full,yes,full,bad
2,2,4,?,none,?,?,?,4,?,11,generous,yes,?,yes,?,good
2,3.5,4,?,none,40,?,?,?,no,12,generous,?,?,yes,full,bad
3,3.5,4,?,?,35,empl_contr,?,2,?,12,below_average,yes,full,?,?,bad
3,3.5,2.5,5,?,40,none,?,?,?,10,average,?,?,yes,?,good
2,4.5,2.5,?,none,40,none,?,?,?,10,average,?,?,?,none,good
3,3.5,5,2,tcf,40,?,?,?,?,?,?,yes,none,yes,full,good
2,4,3,5,?,38,ret_allw,?,4,?,10,generous,yes,none,yes,full,good
1,2,5.3,2.1,?,40,ret_allw,?,2,?,?,below_average,yes,half,yes,full,bad
3,3.5,?,?,none,40,none,?,?,?,11,generous,yes,?,yes,?,bad
3,4.5,5.8,?,tc,40,empl_contr,?,?,?,10,?,yes,?,?,half,good
3,3.5,2.5,?,tc,?,?,?,?,?,11,generous,?,none,yes,half,good
?,3.5,3,?,?,40,?,2,2,?,11,average,yes,none,?,half,good
3,2,4,?,?,40,empl_contr,?,?,?,9,below_average,no,?,yes,full,bad
2,2,?,?,?,38,?,?,3,?,11,generous,?,?,yes,?,good
1,6.9,4,?,?,40,empl_contr,?,4,?,9,below_average,?,none,?,full,good
2,4.5,3,5,none,40,empl_contr,?,5,no,11,below_average,no,none,?,half,good
3,4.3,2.5,?,none,40,none,?,4,no,12,generous,yes,full,yes,none,good
2,4,4.6,?,tcf,38,?,?,5,?,10,average,no,?,?,half,good
2,2,4,?,?,?,none,?,0,?,11,average,yes,?,yes,?,bad
2,5.7,4.5,?,?,38,?,10,4,?,12,generous,yes,none,no,?,bad
2,4,3,?,none,36,none,?,?,?,11,below_average,?,none,yes,full,bad
1,6.4,?,?,tcf,40,?,?,?,?,?,average,?,none,yes,?,bad
2,6.4,4.8,2,?,35,ret_allw,?,?,?,11,below_average,?,half,?,none,good
1,3.7,2.5,?,tc,35,?,?,2,yes,11,generous,?,full,yes,half,bad
2,5,4,4.5,?,40,?,?,?,yes,12,below_average,yes,full,yes,?,good
2,4,4,?,tc,?,none,?,5,?,10,generous,?,full,?,?,bad
2,2,5,?,tc,33,?,?,0,yes,10,average,yes,?,yes,half,good
2,2,4,?,tcf,40,none,?,?,?,10,average,?,half,yes,?,good
3,2.5,7,?,?,38,?,?,14,?,12,below_average,yes,half,yes,?,bad
3,2,6,?,none,40,?,?,6,?,11,?,yes,?,?,?,good
2,4.5,?,?,?,40,?,?,2,no,11,generous,?,half,?,?,bad
2,2.5,6.4,4.5,tcf,40,none,13,?,?,9,below_average,no,none,yes,?,good
3,4.5,2.5,?,tcf,40,none,?,?,yes,11,below_average,?,?,?,?,bad
2,2,4,?,none,40,none,2,5,?,11,below_average,?,full,yes,half,bad
3,2,3,?,tc,38,?,?,5,yes,10,below_average,yes,?,?,full,bad
3,2,4.5,2.3,tcf,35,ret_allw,?,3,?,11,generous,?,half,?,full,good
2,4.5,4.6,5.1,none,40,none,?,?,?,10,average,?,half,?,?,good
2,4.3,?,5,?,?,?,?,?,no,12,generous,yes,full,?,half,good
1,4.5,4,?,none,40,?,?,4,no,10,average,?,?,yes,full,bad
3,3.5,5.3,?,?,40,empl_contr,?,14,yes,12,generous,no,half,yes,half,bad
2,4,2,?,none,40,none,?,?,no,?,below_average,yes,?,yes,full,bad
2,5,4,?,none,40,none,?,5,?,?,below_average,?,half,?,?,bad
2,4,4.5,?,?,37,?,?,5,no,11,generous,?,full,yes,?,bad
3,2,3,5,?,40,?,8,?,?,15,generous,no,half,yes,full,good
3,3.7,2.5,4.6,?,38,none,?,4,?,13,below_average,?,full,?,full,good
3,?,4.4,?,tc,40,empl_contr,?,6,?,10,below_average,yes,half,yes,?,bad
2,5,5,?,tc,39,?,?,?,no,9,below_average,?,?,yes,full,good
2,6.9,6,5,?,40,?,?,3,yes,10,?,yes,half,?,half,good
3,2,4.4,?,?,40,empl_contr,?,?,?,9,?,yes,?,?,full,good
3,6,3,?,?,40,none,?,5,?,?,below_average,yes,none,yes,half,good
2,4.5,5.3,?,?,40,none,?,?,no,9,below_average,yes,half,yes,full,bad
2,4,2.5,?,none,?,empl_contr,?,5,no,12,generous,yes,?,yes,full,bad
2,6,4.5,?,?,37,?,?,?,yes,13,average,?,?,?,none,good
3,6.4,2.5,2.5,?,40,?,?,5,?,9,average,no,none,yes,full,good
1,4.5,4.4,4.6,none,35,?,?,3,yes,10,average,?,half,yes,?,bad
2,4,5,4.6,none,40,none,?,2,no,?,below_average,?,full,?,half,good
1,2,?,5,none,40,?,2,?,?,10,below_average,yes,?,yes,none,bad
2,2.5,2.5,?,none,37,ret_allw,?,?,?,15,generous,?,half,yes,?,bad
3,4.3,4.5,?,none,40,ret_allw,?,3,no,12,generous,no,none,yes,?,bad
3,4.5,7,?,tc,40,empl_contr,?,?,no,11,average,yes,half,yes,?,good
2,2,4,?,?,38,ret_allw,?,3,?,10,below_average,yes,?,?,full,good
1,4.5,4.5,?,?,38,?,?,3,?,12,average,no,none,?,?,good
2,3.7,4,?,?,38,?,?,4,?,11,below_average,?,?,yes,none,good
3,4,?,?,none,40,none,?,?,?,13,generous,yes,half,yes,full,good
1,2,4,?,?,40,?,?,?,yes,11,average,no,?,yes,half,good
2,4.5,4,4,none,?,?,?,2,?,10,generous,yes,none,?,?,good
2,4,3,?,?,36,?,?,3,?,11,average,yes,?,?,?,good
2,3,4,?,none,35,?,?,5,?,9,average,yes,none,yes,?,good
2,3,4.5,?,?,40,none,?,4,no,11,below_average,?,?,yes,full,good
2,2.5,2.5,?,none,40,none,?,4,?,11,?,yes,half,?,half,good
1,7,4,?,?,38,empl_contr,?,0,no,11,average,?,?,?,?,good
2,4.5,?,?,none,38,?,?,3,?,15,average,yes,?,yes,?,good
1,4.3,7,?,?,39,ret_allw,?,3,?,15,average,yes,?,?,?,good
3,5.7,4,?,?,40,?,?,?,?,10,?,yes,none,yes,half,good
2,3,5,4.5,none,38,?,?,?,no,10,average,?,?,yes,?,bad
2,3,2.5,?,none,40,none,?,?,?,10,generous,no,?,?,full,good
3,3,4.5,5.1,tcf,38,?,?,?,?,11,below_average,yes,none,yes,half,good
1,2,2.5,?,?,40,?,10,5,no,10,below_average,yes,?,?,full,bad
2,4.6,2.5,?,?,40,?,?,3,no,11,below_average,no,full,yes,?,good
2,4,2.5,?,?,40,?,2,3,no,10,generous,yes,none,?,half,good
2,2.5,4.5,?,?,40,empl_contr,8,?,?,12,?,yes,none,yes,?,good
3,6.9,2.5,?,none,38,empl_contr,12,25,no,13,average,no,full,yes,none,good
1,2,3,?,none,33,?,4,2,no,11,average,no,half,?,?,bad
2,4,4,?,tcf,?,ret_allw,?,6,no,12,below_average,?,?,yes,full,bad
1,3.7,?,?,none,40,empl_contr,?,?,no,11,below_average,yes,half,?,half,good
1,4,3,?,none,38,?,?,?,?,10,below_average,?,?,yes,full,bad
2,2,7,?,tc,38,none,?,?,?,11,average,yes,full,yes,?,bad
3,5,4.5,?,tcf,38,none,?,?,?,10,below_average,?,?,?,none,good
2,3.5,5,?,none,38,none,?,2,no,10,generous,?,full,?,full,bad
